name,description,published,author,url,github_ind,github_url,downloads,stars,last_commit,downloads_per_star
texmex,"Statistical extreme value modelling of threshold excesses, maxima
    and multivariate extremes. Univariate models for threshold excesses and maxima
    are the Generalised Pareto, and Generalised Extreme Value model respectively.
    These models may be fitted by using maximum (optionally penalised-)likelihood,
    or Bayesian estimation, and both classes of models may be fitted with covariates
    in any/all model parameters. Model diagnostics support the fitting process.
    Graphical output for visualising fitted models and return level estimates is
    provided. For serially dependent sequences, the intervals declustering algorithm
    of Ferro and Segers (2003) <doi:10.1111/1467-9868.00401> is provided, with
    diagnostic support to aid selection of threshold and declustering horizon.
    Multivariate modelling is performed via the conditional approach of Heffernan
    and Tawn (2004) <doi:10.1111/j.1467-9868.2004.02050.x>, with graphical tools for
    threshold selection and to diagnose estimation convergence.",2020-04-02,Harry Southworth,https://github.com/harrysouthworth/texmex,TRUE,https://github.com/harrysouthworth/texmex,22561,4,2020-06-09T06:41:43Z,5640.25
texPreview,"Compile snippets of 'LaTeX' directly into images
    from the R console to view in the 'RStudio' viewer pane, Shiny apps
    and 'RMarkdown' documents.",2020-02-16,Jonathan Sidi,https://github.com/metrumresearchgroup/texPreview,TRUE,https://github.com/metrumresearchgroup/texpreview,20200,38,2020-05-12T11:00:38Z,531.578947368421
texreg,"Converts coefficients, standard errors, significance stars, and goodness-of-fit statistics of statistical models into LaTeX tables or HTML tables/MS Word documents or to nicely formatted screen output for the R console for easy model comparison. A list of several models can be combined in a single table. The output is highly customizable. New model types can be easily implemented. (If the Zelig package, which this package enhances, cannot be found on CRAN, you can find it at <https://github.com/IQSS/Zelig>.)",2020-05-29,Philip Leifeld,http://github.com/leifeld/texreg/,TRUE,https://github.com/leifeld/texreg,309783,71,2020-05-29T20:30:14Z,4363.140845070423
text2speech,"Unifies different text to speech engines, such as
    Google, Microsoft, and Amazon.  Text synthesis can be done
    in any engine with a simple switch of an argument denoting
    the service requested.  The 'aws.polly' package has been
    orphaned and can be found from the CRAN archives.",2020-02-13,John Muschelli,https://github.com/muschellij2/text2speech,TRUE,https://github.com/muschellij2/text2speech,7074,7,2020-05-04T05:40:25Z,1010.5714285714286
text2vec,"Fast and memory-friendly tools for text vectorization, topic
    modeling (LDA, LSA), word embeddings (GloVe), similarities. This package
    provides a source-agnostic streaming API, which allows researchers to perform
    analysis of collections of documents which are larger than available RAM. All
    core functions are parallelized to benefit from multicore machines.",2020-02-18,Dmitriy Selivanov,http://text2vec.org,TRUE,https://github.com/dselivanov/text2vec,167728,676,2020-04-18T05:57:22Z,248.11834319526628
textclean,"Tools to clean and process text.  Tools are geared at checking for substrings that
          are not optimal for analysis and replacing or removing them (normalizing) with more
          analysis friendly substrings (see Sproat, Black, Chen, Kumar, Ostendorf, & Richards
          (2001) <doi:10.1006/csla.2001.0169>) or extracting them into new variables. For
          example, emoticons are often used in text but not always easily handled by analysis
          algorithms.  The replace_emoticon() function replaces emoticons with word
          equivalents.",2018-07-23,Tyler Rinker,https://github.com/trinker/textclean,TRUE,https://github.com/trinker/textclean,157984,124,2020-04-21T13:17:04Z,1274.0645161290322
textdata,"Provides a framework to download, parse, and store text datasets
    on the disk and load them when needed. Includes various sentiment lexicons
    and labeled text data sets for classification and analysis.",2020-05-04,Emil Hvitfeldt,https://github.com/EmilHvitfeldt/textdata,TRUE,https://github.com/emilhvitfeldt/textdata,73949,53,2020-05-03T17:17:23Z,1395.2641509433963
textfeatures,"A tool for extracting some generic features (e.g., number of
    words, line breaks, characters per word, URLs, lower case, upper case,
    commas, periods, exclamation points, etc.) from strings of text.",2019-09-03,Michael W. Kearney,https://github.com/mkearney/textfeatures,TRUE,https://github.com/mkearney/textfeatures,13934,137,2019-09-03T16:37:42Z,101.7080291970803
TextForecast,"Provides functionalities based on the paper ""Time Varying Dictionary and the Predictive Power of FED Minutes"" (Lima, 2018) <doi:10.2139/ssrn.3312483>. It selects the most predictive terms, that we call time-varying dictionary using supervised machine learning techniques as lasso and elastic net.     ",2019-09-20,Lucas Godeiro,https://github.com/lucasgodeiro/TextForecast,TRUE,https://github.com/lucasgodeiro/textforecast,5544,10,2019-09-18T12:56:16Z,554.4
textmineR,"An aid for text mining in R, with a syntax that
    should be familiar to experienced R users. Provides a wrapper for several 
    topic models that take similarly-formatted input and give similarly-formatted
    output. Has additional functionality for analyzing and diagnostics for
    topic models.",2019-04-18,Tommy Jones,https://www.rtextminer.com/,TRUE,https://github.com/tommyjones/textminer,45886,85,2019-11-17T03:23:37Z,539.8352941176471
textplot,"Visualise complex relations in texts. This is done by providing functionalities for displaying 
    text co-occurrence networks, text correlation networks, dependency relationships as well as text clustering. 
    Feel free to join the effort of providing interesting text visualisations.",2020-05-23,Jan Wijffels,https://github.com/bnosac/textplot,TRUE,https://github.com/bnosac/textplot,1183,34,2020-05-23T09:59:05Z,34.794117647058826
textreadr,A small collection of convenience tools for reading text documents into R.,2018-09-28,Tyler Rinker,https://github.com/trinker/textreadr,TRUE,https://github.com/trinker/textreadr,38469,48,2020-04-28T17:20:01Z,801.4375
textrecipes,"Converting text to numerical features requires
    specifically created procedures, which are implemented as steps
    according to the 'recipes' package. These steps allows for
    tokenization, filtering, counting (tf and tfidf) and feature hashing.",2020-05-22,Emil Hvitfeldt,"https://github.com/tidymodels/textrecipes,
https://textrecipes.tidymodels.org",TRUE,https://github.com/tidymodels/textrecipes,9917,83,2020-05-25T00:58:53Z,119.48192771084338
textreuse,"Tools for measuring similarity among documents and detecting
    passages which have been reused. Implements shingled n-gram, skip n-gram,
    and other tokenizers; similarity/dissimilarity functions; pairwise
    comparisons; minhash and locality sensitive hashing algorithms; and a
    version of the Smith-Waterman local alignment algorithm suitable for
    natural language.",2020-05-15,Lincoln Mullen,"https://docs.ropensci.org/textreuse,
https://github.com/ropensci/textreuse",TRUE,https://github.com/ropensci/textreuse,29164,144,2020-05-15T14:42:19Z,202.52777777777777
textshape,Tools that can be used to reshape and restructure text data.,2020-04-17,Tyler Rinker,http://github.com/trinker/textshape,TRUE,https://github.com/trinker/textshape,244494,30,2020-04-16T22:07:39Z,8149.8
textTinyR,"It offers functions for splitting, parsing, tokenizing and creating a vocabulary for big text data files. Moreover, it includes functions for building a document-term matrix and extracting information from those (term-associations, most frequent terms). It also embodies functions for calculating token statistics (collocations, look-up tables, string dissimilarities) and functions to work with sparse matrices. Lastly, it includes functions for Word Vector Representations (i.e. 'GloVe', 'fasttext') and incorporates functions for the calculation of (pairwise) text document dissimilarities. The source code is based on 'C++11' and exported in R through the 'Rcpp', 'RcppArmadillo' and 'BH' packages.",2019-04-14,Lampros Mouselimis,https://github.com/mlampros/textTinyR,TRUE,https://github.com/mlampros/texttinyr,17137,27,2020-02-06T13:16:51Z,634.7037037037037
textutils,"Utilities for handling character vectors
  that store human-readable text (either plain or with
  markup, such as HTML or LaTeX). The package provides,
  in particular, functions that help with the
  preparation of plain-text reports, e.g. for expanding
  and aligning strings that form the lines of such
  reports. The package also provides generic functions for
  transforming R objects to HTML and to plain text.",2020-01-07,Enrico Schumann,"http://enricoschumann.net/R/packages/textutils/,
https://github.com/enricoschumann/textutils",TRUE,https://github.com/enricoschumann/textutils,18117,2,2019-12-31T07:25:03Z,9058.5
tfaddons,"'TensorFlow SIG Addons' <https://www.tensorflow.org/addons> is a repository 
             of community contributions that conform to well-established API patterns, 
             but implement new functionality not available in core 'TensorFlow'. 
             'TensorFlow' natively supports a large number of operators, layers, metrics, 
             losses, optimizers, and more. However, in a fast moving field like Machine Learning, 
             there are many interesting new developments that cannot be integrated into 
             core 'TensorFlow' (because their broad applicability is not yet clear, or 
             it is mostly used by a smaller subset of the community).",2020-06-02,Turgut Abdullayev,https://github.com/henry090/tfaddons,TRUE,https://github.com/henry090/tfaddons,0,11,2020-06-09T18:34:28Z,0
tfautograph,Translate R control flow expressions into 'Tensorflow' graphs.,2020-01-08,Tomasz Kalinowski,https://t-kalinowski.github.io/tfautograph/,TRUE,https://github.com/t-kalinowski/tfautograph,3397,11,2020-02-20T01:34:49Z,308.8181818181818
tfdatasets,"Interface to 'TensorFlow' Datasets, a high-level library for 
    building complex input pipelines from simple, re-usable pieces. 
    See <https://www.tensorflow.org/programmers_guide/datasets> for additional
    details.",2020-05-25,Daniel Falbel [ctb,https://github.com/rstudio/tfdatasets,TRUE,https://github.com/rstudio/tfdatasets,37921,24,2020-05-25T15:26:10Z,1580.0416666666667
tfhub,"'TensorFlow' Hub is a library for the publication, discovery, and
    consumption of reusable parts of machine learning models. A module is a 
    self-contained piece of a 'TensorFlow' graph, along with its weights and 
    assets, that can be reused across different tasks in a process known as
    transfer learning. Transfer learning train a model with a smaller dataset,
    improve generalization, and speed up training.",2020-05-22,Daniel Falbel,https://github.com/rstudio/tfhub,TRUE,https://github.com/rstudio/tfhub,3035,25,2020-05-23T02:37:41Z,121.4
tfio,"Interface to 'TensorFlow IO', Datasets and filesystem extensions maintained by `TensorFlow SIG-IO` <https://github.com/tensorflow/community/blob/master/sigs/io/CHARTER.md>.",2019-12-19,TensorFlow IO Contributors,https://github.com/tensorflow/io,TRUE,https://github.com/tensorflow/io,5288,328,2020-06-09T04:33:00Z,16.121951219512194
tfprobability,"Interface to 'TensorFlow Probability', a 'Python' library built on 'TensorFlow'
    that makes it easy to combine probabilistic models and deep learning on modern hardware ('TPU', 'GPU').
    'TensorFlow Probability' includes a wide selection of probability distributions and bijectors, probabilistic layers,
    variational inference, Markov chain Monte Carlo, and optimizers such as Nelder-Mead, BFGS, and SGLD.",2020-05-19,Sigrid Keydana,https://github.com/rstudio/tfprobability,TRUE,https://github.com/rstudio/tfprobability,4416,40,2020-05-20T06:44:06Z,110.4
tfruns,"Create and manage unique directories for each 'TensorFlow' 
  training run. Provides a unique, time stamped directory for each run
  along with functions to retrieve the directory of the latest run or 
  latest several runs. ",2018-08-25,JJ Allaire,https://github.com/rstudio/tfruns,TRUE,https://github.com/rstudio/tfruns,464925,29,2019-08-26T12:36:39Z,16031.896551724138
tfse,"A collection of useful tools for programming and writing-scripts. 
    Several functions are simple wrappers around base R functions that extend 
    their functionality while also providing some convenient properties–regular
    expression functions that automatically detect look-ahead and look-behind 
    statements, a read-line function that suppresses incomplete-final-line 
    warnings and automatically opens and closes connections, a version of 
    substrings that starts from the end of strings, etc. Other functions are 
    useful for checking whether packages are installed, omitting 
    missing data, and showing in-use connections.",2019-02-11,Michael W. Kearney,https://tfse.mikewk.com,TRUE,https://github.com/mkearney/tfse,11708,18,2019-07-04T16:31:45Z,650.4444444444445
TGS,"Rapid advancements in high-throughput gene sequencing
    technologies have resulted in genome-scale time-series datasets. 
    Uncovering the underlying temporal sequence of gene regulatory events 
    in the form of time-varying gene regulatory networks demands 
    accurate and computationally efficient algorithms. Such an
    algorithm is 'TGS'. It is proposed in Saptarshi Pyne, Alok Ranjan 
    Kumar, and Ashish Anand. Rapid reconstruction of time-varying 
    gene regulatory networks. IEEE/ACM Transactions on Computational 
    Biology and Bioinformatics, 17(1):278{291, Jan-Feb 2020. The TGS 
    algorithm is shown to consume only 29 minutes for a microarray 
    dataset with 4028 genes. This package provides an implementation 
    of the TGS algorithm and its variants.",2020-05-07,Saptarshi Pyne,"https://www.biorxiv.org/content/early/2018/06/14/272484,
https://github.com/sap01/TGS",TRUE,https://github.com/sap01/tgs,5419,0,2020-05-22T14:04:41Z,NA
theiaR,"Provides a simple interface to search available data provided by
    Theia (<https://theia.cnes.fr>), download it, and manage it. Data can be downloaded
    based on a search result or from a cart file downloaded from Theia website.",2020-01-20,Xavier Laviron,https://github.com/norival/theiaR,TRUE,https://github.com/norival/theiar,4749,0,2020-01-20T15:30:38Z,NA
themetagenomics,"A means to explore the structure of 16S rRNA surveys using a Structural 
  Topic Model coupled with functional prediction. The user provides an abundance 
  table, sample metadata, and taxonomy information, and themetagenomics infers 
  associations between topics and sample features, as well as topics and predicted 
  functional content. Functional prediction can be accomplished via Tax4Fun (for 
  Silva references) and PICRUSt (for GreenGeenes references). See 
  <doi:10.1371/journal.pone.0219235>.",2020-04-30,Stephen Woloszynek,http://github.com/EESI/themetagenomics,TRUE,https://github.com/eesi/themetagenomics,10218,17,2020-04-30T15:29:04Z,601.0588235294117
themis,"A dataset with an uneven number of cases in each
    class is said to be unbalanced. Many models produce a subpar
    performance on unbalanced datasets. A dataset can be balanced by
    increasing the number of minority cases using SMOTE 2011
    <arXiv:1106.1813>, BorderlineSMOTE 2005 <doi:10.1007/11538059_91> and
    ADASYN 2008 <https://ieeexplore.ieee.org/document/4633969>. Or by
    decreasing the number of majority cases using NearMiss 2003
    <https://www.site.uottawa.ca/~nat/Workshop2003/jzhang.pdf> or Tomek
    link removal 1976 <https://ieeexplore.ieee.org/document/4309452>.",2020-05-17,Emil Hvitfeldt,https://github.com/tidymodels/themis,TRUE,https://github.com/tidymodels/themis,3201,44,2020-05-17T07:34:04Z,72.75
Thermimage,"A collection of functions and routines for inputting thermal
    image video files, plotting and converting binary raw data into estimates of
    temperature.  First published 2015-03-26.  Written primarily for research purposes
    in biological applications of thermal images.  v1 included the base calculations 
    for converting thermal image binary values to temperatures. v2 included additional
    equations for providing heat transfer calculations and an import function for thermal
    image files (v2.2.3 fixed error importing thermal image to windows OS). v3. Added numerous
    functions for converting thermal image, videos, rewriting and exporting.  
    v3.1. Added new functions to convert files. v3.2.  Fixed the various functions related to finding frame times.
    v4.0. fixed an error in atmospheric attenuation constants, affecting raw2temp and temp2raw functions.
    Recommend update for use with long distance calculations.",2019-11-30,Glenn J. Tattersall,"https://cran.r-project.org/package=Thermimage,
https://github.com/gtatters/Thermimage",TRUE,https://github.com/gtatters/thermimage,22031,72,2019-12-21T16:36:48Z,305.9861111111111
thief,"Methods and tools for generating forecasts at different temporal
    frequencies using a hierarchical time series approach.",2018-01-24,Rob Hyndman,"http://pkg.robjhyndman.com/thief,
https://github.com/robjhyndman/thief",TRUE,https://github.com/robjhyndman/thief,82635,39,2020-02-05T02:17:36Z,2118.846153846154
thor,"Key-value store, implemented as a wrapper around 'LMDB';
    the ""lightning memory-mapped database"" <https://symas.com/lmdb/>.
    'LMDB' is a transactional key value store that uses a memory map
    for efficient access.  This package wraps the entire 'LMDB'
    interface (except duplicated keys), and provides objects for
    transactions and cursors.",2020-05-15,Rich FitzJohn,https://github.com/richfitz/thor,TRUE,https://github.com/richfitz/thor,7160,37,2020-05-15T12:47:34Z,193.51351351351352
threeBrain,"In neuroscience, 'AFNI/SUMA' is a great tool to visualize 3D brain. 
    However, it takes efforts to interact and share the viewer to others. In 
    addition, 'AFNI/SUMA' doesn't support Windows platform. In the 'EEG/iEEG' 
    field, it's hard to have multiple cortical electrodes mapped to a template 
    brain for group analysis. Therefore this package is written aimed at 
    providing a fast, stable, interactive and easy to share tool based on 'Three.js', 
    a 'WebGL' engine to render 3D objects in the web browser such that we can 
    display brain surfaces on webpage interactively. This package translates R 
    objects to JavaScript objects via 'JSON' format, and provides 'R-Shiny' interface
    to manipulate geometries interactively. The visualizations can also serve as 
    standalone widgets that can be easily shared across different platforms. 
    Along with 'rave', another package developed by Beauchamp's lab at Baylor 
    College Medicine, this package provides solutions to easily map surface 
    electrodes from multiple subjects to one template 141 brain.",2020-05-12,Zhengjia Wang,https://github.com/dipterix/threeBrain,TRUE,https://github.com/dipterix/threebrain,4714,5,2020-06-09T10:08:27Z,942.8
threejs,"Create interactive 3D scatter plots, network plots, and
    globes using the 'three.js' visualization library (<https://threejs.org>).",2020-01-21,B. W. Lewis,https://bwlewis.github.io/rthreejs,TRUE,https://github.com/bwlewis/rthreejs,426497,236,2020-02-12T16:06:32Z,1807.1906779661017
threshr,"Provides functions for the selection of thresholds for use in 
    extreme value models, based mainly on the methodology in 
    Northrop, Attalides and Jonathan (2017) <doi:10.1111/rssc.12159>.
    It also performs predictive inferences about future extreme values, 
    based either on a single threshold or on a weighted average of inferences 
    from multiple thresholds, using the 'revdbayes' package 
    <https://cran.r-project.org/package=revdbayes>.   
    At the moment only the case where the data can be treated as 
    independent identically distributed observations is considered.",2019-03-01,Paul J. Northrop,http://github.com/paulnorthrop/threshr,TRUE,https://github.com/paulnorthrop/threshr,9081,3,2019-09-16T09:02:08Z,3027
thurstonianIRT,"Fit Thurstonian Item Response Theory (IRT) models in R. This 
  package supports fitting Thurstonian IRT models and its extensions using 
  'Stan', 'lavaan', or 'Mplus' for the model estimation. Functionality for 
  extracting results and simulating data is provided as well. References: 
  Brown & Maydeu-Olivares (2011) <doi:10.1177/0013164410375112>;
  Bürkner et al. (2019) <doi:10.1177/0013164419832063>.",2019-08-09,Paul-Christian Bürkner,https://github.com/paul-buerkner/thurstonianIRT,TRUE,https://github.com/paul-buerkner/thurstonianirt,3233,13,2020-04-03T06:34:19Z,248.69230769230768
tibble,"Provides a 'tbl_df' class (the 'tibble') that
    provides stricter checking and better formatting than the traditional
    data frame.",2020-04-20,Kirill Müller,"https://tibble.tidyverse.org/, https://github.com/tidyverse/tibble",TRUE,https://github.com/tidyverse/tibble,26759887,316,2020-06-09T12:54:51Z,84683.18670886075
tibbletime,"Built on top of the 'tibble' package, 'tibbletime' is an extension
  that allows for the creation of time aware tibbles. Some immediate
  advantages of this include: the ability to perform time-based subsetting
  on tibbles, quickly summarising and aggregating results by time periods,
  and creating columns that can be used as 'dplyr' time-based groups.",2020-05-26,Davis Vaughan,https://github.com/business-science/tibbletime,TRUE,https://github.com/business-science/tibbletime,122383,162,2020-05-26T21:02:31Z,755.4506172839506
tidybayes,"Compose data for and extract, manipulate, and visualize posterior draws from Bayesian models
    ('JAGS', 'Stan', 'rstanarm', 'brms', 'MCMCglmm', 'coda', ...) in a tidy data format. Functions are provided
    to help extract tidy data frames of draws from Bayesian models and that generate point
    summaries and intervals in a tidy format. In addition, 'ggplot2' 'geoms' and 'stats' are provided for
    common visualization primitives like points with multiple uncertainty intervals, eye plots (intervals plus
    densities), and fit curves with multiple, arbitrary uncertainty bands.",2020-04-04,Matthew Kay,"http://mjskay.github.io/tidybayes,
https://github.com/mjskay/tidybayes",TRUE,https://github.com/mjskay/tidybayes,35799,464,2020-06-03T04:44:55Z,77.15301724137932
tidyBF,"Provides helper functions that make it easy to run
    'BayesFactor' package tests on a data which is in a tidy format.
    Additionally, it provides a more consistent syntax and by default
    returns a dataframe with rich details. These functions can also return
    expressions containing results from Bayes Factor tests that can then
    be displayed on custom plots.",2020-04-11,Indrajeet Patil,"https://indrajeetpatil.github.io/tidyBF/,
https://github.com/IndrajeetPatil/tidyBF",TRUE,https://github.com/indrajeetpatil/tidybf,7655,6,2020-05-28T17:18:12Z,1275.8333333333333
tidyboot,"Compute arbitrary non-parametric bootstrap statistics on data in
    tidy data frames.",2018-03-14,Mika Braginsky,https://github.com/langcog/tidyboot,TRUE,https://github.com/langcog/tidyboot,8234,14,2020-04-28T01:30:45Z,588.1428571428571
tidycat,Create additional rows and columns on broom::tidy() output to allow for easier control on categorical parameter estimates. ,2020-06-05,Guy J. Abel,https://github.com/guyabel/tidycat,TRUE,https://github.com/guyabel/tidycat,0,0,2020-05-30T06:20:43Z,NA
tidycensus,"An integrated R interface to the decennial US Census and American Community Survey APIs and
    the US Census Bureau's geographic boundary files.  Allows R users to return Census and ACS data as
    tidyverse-ready data frames, and optionally returns a list-column with feature geometry for many 
    geographies. ",2020-04-03,Kyle Walker,https://github.com/walkerke/tidycensus,TRUE,https://github.com/walkerke/tidycensus,77924,355,2020-04-20T16:07:23Z,219.50422535211268
tidycode,"Analyze lines of R code using tidy principles. This allows you to 
    input lines of R code and output a data frame with one row per function 
    included. Additionally, it facilitates code classification via included lexicons.",2019-12-10,Lucy DAgostino McGowan,https://github.com/LucyMcGowan/tidycode,TRUE,https://github.com/lucymcgowan/tidycode,4463,22,2019-12-10T15:31:00Z,202.86363636363637
tidycomm,"Provides convenience functions for common data
    modification and analysis tasks in communication research. This
    includes functions for univariate and bivariate data analysis, index
    generation and reliability computation, and intercoder reliability
    tests. All functions follow the style and syntax of the tidyverse, and
    are construed to perform their computations on multiple variables at
    once. Functions for univariate and bivariate data analysis comprise
    summary statistics for continuous and categorical variables, as well
    as several tests of bivariate association including effect sizes.
    Functions for data modification comprise index generation and
    automated reliability analysis of index variables. Functions for
    intercoder reliability comprise tests of several intercoder
    reliability estimates, including simple and mean pairwise percent
    agreement, Krippendorff's Alpha (Krippendorff 2004, ISBN:
    9780761915454), and various Kappa coefficients (Brennan & Prediger
    1981 <doi: 10.1177/001316448104100307>; Cohen 1960 <doi:
    10.1177/001316446002000104>; Fleiss 1971 <doi: 10.1037/h0031619>).",2019-09-22,Julian Unkel,https://github.com/joon-e/tidycomm,TRUE,https://github.com/joon-e/tidycomm,3349,5,2020-02-12T17:34:51Z,669.8
tidycwl,"The Common Workflow Language <https://www.commonwl.org/> is an
    open standard for describing data analysis workflows. This package takes
    the raw Common Workflow Language workflows encoded in JSON or 'YAML'
    and turns the workflow elements into tidy data frames or lists.
    A graph representation for the workflow can be constructed and visualized
    with the parsed workflow inputs, outputs, and steps. Users can embed the
    visualizations in their 'Shiny' applications, and export them
    as HTML files or static images.",2019-12-07,Nan Xiao,"https://sbg.github.io/tidycwl/, https://github.com/sbg/tidycwl",TRUE,https://github.com/sbg/tidycwl,2577,4,2020-04-23T15:59:24Z,644.25
tidydice,"Utils for basic statistical experiments, that can be used for teaching 
    introductory statistics. Each experiment generates a tibble.
    Dice rolls and coin flips are simulated using sample().
    The properties of the dice can be changed, like the number of sides.
    A coin flip is simulated using a two sided dice.
    Experiments can be combined with the pipe-operator.",2020-01-09,Roland Krasser,http://github.com/rolkra/tidydice,TRUE,https://github.com/rolkra/tidydice,2992,2,2020-01-07T09:18:34Z,1496
tidyfst,"A toolkit of tidy data manipulation verbs with 'data.table' as the backend.
  Combining the merits of syntax elegance from 'dplyr' and computing performance from 'data.table', 
  'tidyfst' intends to provide users with state-of-the-art data manipulation tools with least pain.
  This package is an extension of 'data.table'. While enjoying a tidy syntax, 
  it also wraps combinations of efficient functions to facilitate frequently-used data operations.  ",2020-05-28,Tian-Yuan Huang,"https://github.com/hope-data-science/tidyfst,
https://hope-data-science.github.io/tidyfst/",TRUE,https://github.com/hope-data-science/tidyfst,3032,25,2020-06-03T01:43:25Z,121.28
tidyft,"Tidy syntax for 'data.table', using modification by reference whenever possible.
 This toolkit is designed for big data analysis in high-performance desktop or laptop computers.
 The syntax of the package is similar or identical to 'tidyverse'.
 It is user friendly, memory efficient and time saving. For more information,
 check its ancestor package 'tidyfst'.",2020-04-10,Tian-Yuan Huang,"https://github.com/hope-data-science/tidyft,
https://hope-data-science.github.io/tidyft/",TRUE,https://github.com/hope-data-science/tidyft,835,8,2020-05-02T23:07:22Z,104.375
tidygapminder,"A toolset that allows you to easily import and tidy data sheets retrieved
    from Gapminder data web tools. It will therefore contribute to reduce the time
    used in data cleaning of Gapminder indicator data sheets as they are very messy.",2020-02-04,Anicet Ebou,https://ebedthan.github.io/tidygapminder,TRUE,https://github.com/ebedthan/tidygapminder,2701,0,2020-05-26T13:14:13Z,NA
tidygenomics,"Handle genomic data within data frames just as you would with 'GRanges'.
    This packages provides method to deal with genomic intervals the ""tidy-way"" which makes
    it simpler to integrate in the the general data munging process. The API is inspired by the
    popular 'bedtools' and the genome_join() method from the 'fuzzyjoin' package.",2019-08-08,Constantin Ahlmann-Eltze,https://github.com/const-ae/tidygenomics,TRUE,https://github.com/const-ae/tidygenomics,10692,89,2019-08-08T11:41:27Z,120.13483146067416
tidygeocoder,An intuitive tidyverse-style interface for geocoding. Obtains latitude and longitude coordinates in tibble format from addresses. The currently supported services are the US Census geocoder and Nominatim (OSM). ,2020-03-22,Jesse Cambon,https://github.com/jessecambon/tidygeocoder,TRUE,https://github.com/jessecambon/tidygeocoder,4888,25,2020-05-16T13:04:28Z,195.52
tidygraph,"A graph, while not ""tidy"" in itself, can be thought of as two tidy
    data frames describing node and edge data respectively. 'tidygraph'
    provides an approach to manipulate these two virtual data frames using the
    API defined in the 'dplyr' package, as well as provides tidy interfaces to 
    a lot of common graph algorithms.",2020-05-12,Thomas Lin Pedersen,"https://tidygraph.data-imaginist.com,
https://github.com/thomasp85/tidygraph",TRUE,https://github.com/thomasp85/tidygraph,402991,353,2020-05-13T18:04:33Z,1141.6175637393767
tidyHeatmap,"This is a tidy implementation for heatmap.  At the
    moment it is based on the (great) package 'ComplexHeatmap'.  The goal
    of this package is to interface a tidy data frame with this powerful
    tool.  Some of the advantages are: Row and/or columns colour
    annotations are easy to integrate just specifying one parameter
    (column names).  Custom grouping of rows is easy to specify providing
    a grouped tbl. For example: df %>% group_by(...).  Labels size
    adjusted by row and column total number.  Default use of Brewer and
    Viridis palettes.",2020-05-07,Stefano Mangiola,"https://www.r-project.org,
https://github.com/stemangiola/tidyHeatmap",TRUE,https://github.com/stemangiola/tidyheatmap,2114,80,2020-06-04T04:37:33Z,26.425
tidyhydat,"Provides functions to access historical and real-time national 'hydrometric'
    data from Water Survey of Canada data sources (<http://dd.weather.gc.ca/hydrometric/csv/> and
    <http://collaboration.cmc.ec.gc.ca/cmc/hydrometrics/www/>) and then applies tidy data principles.",2019-12-02,Sam Albers,https://docs.ropensci.org/tidyhydat/,TRUE,https://github.com/ropensci/tidyhydat,11965,52,2020-06-10T01:58:44Z,230.09615384615384
tidyjson,Turn complex 'JSON' data into tidy data frames.,2020-05-31,Cole Arendt,https://github.com/colearendt/tidyjson,TRUE,https://github.com/colearendt/tidyjson,41197,103,2020-06-01T02:58:23Z,399.97087378640776
tidylo,"How can we measure how the usage or frequency of some feature, such 
    as words, differs across some group or set, such as documents? One option is 
    to use the log odds ratio, but the log odds ratio alone does not account for 
    sampling variability; we haven't counted every feature the same number of 
    times so how do we know which differences are meaningful? Enter the weighted 
    log odds, which 'tidylo' provides an implementation for, using tidy data 
    principles. In particular, here we use the method outlined in Monroe, 
    Colaresi, and Quinn (2008) <doi:10.1093/pan/mpn018> to weight the log odds 
    ratio by a prior. By default, the prior is estimated from the data itself, 
    an empirical Bayes approach, but an uninformative prior is also available.",2020-05-25,Julia Silge,http://github.com/juliasilge/tidylo,TRUE,https://github.com/juliasilge/tidylo,240,50,2020-05-25T23:22:15Z,4.8
tidylog,Provides feedback about 'dplyr' and 'tidyr' operations.,2020-04-17,Benjamin Elbers,https://github.com/elbersb/tidylog/,TRUE,https://github.com/elbersb/tidylog,40586,375,2020-04-02T12:40:08Z,108.22933333333333
tidyLPA,"An interface to the 'mclust' package to easily
    carry out latent profile analysis (""LPA""). Provides functionality to
    estimate commonly-specified models. Follows a tidy approach, in that
    output is in the form of a data frame that can subsequently be
    computed on. Also has functions to interface to the commercial 'MPlus'
    software via the 'MplusAutomation' package.",2020-05-13,Joshua M Rosenberg,https://data-edu.github.io/tidyLPA/,TRUE,https://github.com/data-edu/tidylpa,17930,29,2020-05-13T12:14:23Z,618.2758620689655
tidyMicro,"A reliable alternative to popular microbiome analysis R packages. We provide standard tools as well as novel extensions on standard analyses to improve interpretability and the analyst’s ability to communicate results, all while maintaining object malleability to encourage open source collaboration.",2020-03-28,Charlie Carpenter,NA,TRUE,https://github.com/charliecarpenter/tidymicro,1087,0,2020-03-18T19:20:57Z,NA
tidymodels,"The tidy modeling ""verse"" is a collection of packages for 
    modeling and statistical analysis that share the underlying design
    philosophy, grammar, and data structures of the tidyverse.",2020-02-16,Max Kuhn,https://github.com/tidymodels/tidymodels,TRUE,https://github.com/tidymodels/tidymodels,110410,324,2020-05-29T23:13:42Z,340.7716049382716
tidymv,"Provides functions for visualising generalised
    additive models and getting predicted values using tidy tools from the 'tidyverse' packages.",2020-04-25,Stefano Coretta,https://github.com/stefanocoretta/tidymv,TRUE,https://github.com/stefanocoretta/tidymv,8848,21,2020-04-24T06:58:08Z,421.3333333333333
